wine_id,wine_name,kind_id,country_id,cultivar,sweet_id,acid_id,body_id,tanin_id,proof,price,img
2473,"마르케시 디 바롤로, 브라케토 다퀴 '가티에' 2014",3,11,Brachetto,4,1,3,1,5~6도,"70,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20201111012751149_QFZI4C5E4.png/W0163829.png?type=m250&wm=N
2474,"탈라몬티, 트라보께또 페코리노 꼴리네 페스카레시 비앙코 2013",2,11,Pecorino 100%,2,4,2,1,13~14도,"70,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054057365_EQNALGQV1.jpg/W0152050.jpg?type=m250&wm=N
2475,잼잘 스위트 모스카토 2017,2,20,Moscato 100%,4,2,2,1,13도,"36,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180824013019331_BY0TX04ZZ.jpg/W0163211.jpg?type=m250&wm=N
2476,샤또 뚜르 데 정드르 2005,1,17,Merlot 100%,2,3,3,3,도수 정보가 없습니다.,"32,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040010016_014WHYGJN.jpg/W0141168.jpg?type=m250&wm=N
2477,VH 피에스포트 골드크룁헨 리슬링 아우스레제 2014,2,4,Riesling 100%,4,3,4,1,7~8도,"120,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180823012906044_XACNF97NO.jpg/W0163203.jpg?type=m250&wm=N
2478,"빅 하우스, 진판델 2012",1,6,Zinfandel,2,2,4,3,13~14도,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171029012714482_TJO2TS3QI.jpg/W0162312.jpg?type=m250&wm=N
2479,"캡샌디 패밀리 와이너리, 까베르네 쇼비뇽 2005",1,6,"Cabernet Sauvignon 96%, Merlot 3%, Cabernet Franc 1%",2,3,5,4,14.5도,"550,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190501074134268_3A79TQ0KS.jpg/W0151987.jpg?type=m250&wm=N
2480,"군터록, 나켄하이머 로텐버그 리슬링 아우스레제 2009",2,4,Riesling 100%,4,2,2,1,8도,"170,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929043149589_ZZ0V6OWMJ.jpg/W0139671.jpg?type=m250&wm=N
2481,"도멘느 피스테, 게뷔르츠트라미너 실버버그 2006",2,17,Gewurztraminer 100%,2,2,3,1,13.5도,"79,500원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929055233227_EFDFCYSAN.jpg/W0146740.jpg?type=m250&wm=N
2482,"아이언스톤, 옵세션 심포니 2019",2,6,"Symphony 85%, Viognier",2,2,2,1,도수 정보가 없습니다.,"66,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220303014148439_FWJ9WFCDF.png/T0161893_001.png?type=m250&wm=N
2483,베소데비노 비비큐 샤도네 마카베오 2012,2,7,"Chardonnay 50%, Macabeo 50%",3,3,3,1,12.5도,"16,500원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051640577_HBAL6L659.jpg/W0152037.jpg?type=m250&wm=N
2484,"클렌드넌 패밀리 빈야드, '더 핍' 샤도네이 2014",2,6,Chardonnay 100%,2,3,3,1,13~14도,"90,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929023550337_2F747UN3F.jpg/W0161929.jpg?type=m250&wm=N
2485,마렌코 브라께또 다뀌 스푸만떼,3,11,Brachetto 100%,4,1,3,1,6도,"96,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030819215_470HZ59DQ.jpg/W0141928.jpg?type=m250&wm=N
2486,"끼알리, 로제 브뤼 스푸만테",3,11,"Lambrusco Grasparossa 85%, Pinot Nero 15%",2,2,3,1,11.5도,"48,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929024353300_XHMLKZSRX.jpg/W0146375.jpg?type=m250&wm=N
2487,도멘 사라고즈 2015,4,17,"Garnacha, Cabernet Sauvignon, Syrah/Shiraz, Carignan/Carignane, Cinsault",2,3,3,1,12도,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929034022475_9IRSQ8ZVN.jpg/W0161420.jpg?type=m250&wm=N
2488,슈미트 숀 퓐프 모스카토,2,11,Moscato 100%,4,2,3,1,9도,"38,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015312929_L34DLTIW0.jpg/W0161295.jpg?type=m250&wm=N
2489,"도멘 슐룸베르거, 게뷔르츠트라미너 뀌베 안느 셀렉시옹 그랑 노블 2017",2,17,Gewurztraminer 100%,5,3,5,1,11~12도,"160,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190309012340033_GV7RRG6WH.jpg/W0164589.jpg?type=m250&wm=N
2490,"테라마터, 언유주얼 마이티 진판델 2006",1,14,Zinfandel 100%,2,3,5,4,도수 정보가 없습니다.,"165,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929045925389_5FI7ZC4OC.jpg/W0151620.jpg?type=m250&wm=N
2491,"이모스, 머스캣 레이트 하베스트 2012",2,6,Muscat Canelli,4,2,3,1,10~11도,"118,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210429012802289_56F0RNDN2.png/W0168646.png?type=m250&wm=N
2492,샤또 리카르델 비넬라크로아 블랑 2013,2,17,"Picpoul 40%, Roussanne 40%, Vermentino 20%",2,3,2,1,도수 정보가 없습니다.,"75,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929050413470_X75U5B9YU.jpg/W0159195.jpg?type=m250&wm=N
2493,산디 샌포드 엔 베네딕트 피노누아 2016,1,6,Pinot Noir 100%,2,3,3,2,도수 정보가 없습니다.,"211,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929032239559_8IWZ33QTB.jpg/W0161124.jpg?type=m250&wm=N
2494,챠오 비앙코,2,11,Glera,2,2,2,1,10.5도,"5,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190504012413939_KKUVGXOKD.jpg/W0162296.jpg?type=m250&wm=N
2495,바실리스크 리슬링 2010,2,19,Riesling 100%,4,2,3,1,도수 정보가 없습니다.,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929055432012_KHLSR5ZOK.jpg/W0149307.jpg?type=m250&wm=N
2496,"11th 아워 셀러즈, 화이트 진판델",4,6,Zinfandel 100%,3,3,2,1,11도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210225012725215_KL1BYWK7O.png/W0168334.png?type=m250&wm=N
2497,"폴렌바이더볼퍼, 골드그루베 리슬링 트로켄 베른아우스레제 GK(골드캅셀) 2015",2,4,Riesling 100%,5,3,3,1,6도,"1,100,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190330012559541_EFLQWGTWK.jpg/W0164509.jpg?type=m250&wm=N
2498,"샤또 라바브르, 라 끌로즈리 블랑 2017",2,17,"Grenache Blanc 70%, Rolle 20%, Viognier 10%",2,3,3,1,13.5도,"163,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191008012834170_AHCTOQD0G.jpg/W0166172.jpg?type=m250&wm=N
2499,프레지르 소비뇽 블랑 2012,2,17,Sauvignon Blanc,2,4,3,1,12.5도,"40,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929050730628_3P5JOH7S8.jpg/W0153959.jpg?type=m250&wm=N
2500,"클라인, 레드 트럭 쁘띠 시라 2006",1,6,"Petite Sirah 90%, Merlot 10%",2,4,4,3,13.3도,"40,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929031851009_IG6U88WLC.jpg/W0145698.jpg?type=m250&wm=N
2501,프라텔리베라 아스띠 스푸만떼 2007,3,11,Moscato 100%,4,2,2,1,5도,"77,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929043212121_DFRJ5PLDU.jpg/W0139643.jpg?type=m250&wm=N
2502,챠오 스프리츠,2,11,Glera,4,2,2,1,6.9도,"5,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190504012418108_XG5C1929I.jpg/W0162322.jpg?type=m250&wm=N
2503,"도멘느 피스테, 뀌베 8 2006",2,17,"Riesling, Pinot Gris, Gewurztraminer, Muscat",4,3,4,1,12.5도,"91,500원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929055233728_NUOKEW632.jpg/W0146741.jpg?type=m250&wm=N
2504,나인 햇츠 리슬링 2017,2,6,Riesling,2,4,2,1,13~14도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210127012951647_UNEXI0YUV.png/W0168132.png?type=m250&wm=N
2505,"레오파드 립, 컬리나리아 뮈스카 2019",4,20,Muscat 100%,3,3,3,1,11~12도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210525012727598_DP6T62OXJ.png/W0168707.png?type=m250&wm=N
2506,샤또 롱보 뮈스카 드 리브잘트 2017,5,17,Muscat Blanc Petits Grains,4,3,5,1,도수 정보가 없습니다.,"57,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210710012553221_OPTOBMLO7.png/W0168888.png?type=m250&wm=N
2507,"샤또 데레즐라, 푸르민트 세미 드라이 2016",2,18,"Furmint, Harslevelu, Muscat, Zeta",3,5,4,1,12~13도,"40,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20200402012607349_HUU720TTK.jpg/W0166956.jpg?type=m250&wm=N
2508,"커스텀 드링스, 라 티타 상그리아 블랑카",7,7,Other Grapes,3,3,1,1,7~8도,"4,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20211230014101175_UH5JTXWK8.jpg/T0170276_001.jpg?type=m250&wm=N
2509,"메종 카스텔, 아이스 뀌베 블랑쉬",3,17,Chardonnay,2,3,1,1,11~12도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220308014111749_XPEG13NVI.png/W0170695.png?type=m250&wm=N
2510,"플라네타, 로제",4,11,"Nero d'Avola 50%, Syrah/Shiraz 50%",2,3,2,2,도수 정보가 없습니다.,"24,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220122014207046_HNQWE76CM.png/W0170452.png?type=m250&wm=N
2511,"핀카 플리치만, 미스터리오 스위트 샤도네이 2020",2,8,Chardonnay,3,2,3,1,도수 정보가 없습니다.,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210217012841971_JW27T4GPQ.png/W0168311.png?type=m250&wm=N
2512,"볼레로, 셀레브레이션 아이스",3,17,"Chardonnay 34%, Pinot Noir 33%, Pinot Meunier 33%",3,2,3,1,12도,"110,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20211112013954788_1FUD6H7D7.png/W0169971.png?type=m250&wm=N
2513,"오프리, 리저브 루비 포트",5,16,"Tinta Amarela, Tinta Barroca, Tinta Roriz, Tinto Cao, Touriga Franca",3,3,3,3,20~21도,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220219014155378_SVSH64W4C.png/W0170589.png?type=m250&wm=N
2514,"트라피체, 엑스트라버겐저 레드(레드 라벨) 2017",1,8,"Malbec, Syrah/Shiraz, Bonarda",2,2,4,3,12~13도,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020036666_GF4OY801W.jpg/W0154158.jpg?type=m250&wm=N
2515,로즈 마운트 O 루비 2013,4,19,"Moscato 95%, Syrah/Shiraz 5%",4,2,2,1,도수 정보가 없습니다.,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025243992_4ACO6R8ZW.jpg/W0155936.jpg?type=m250&wm=N
2516,돈레옹 세미 스위트 레드,1,7,Tempranillo 100%,3,1,3,2,11~12도,"18,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040057804_2VF78FTSI.jpg/W0147579.jpg?type=m250&wm=N
2517,비노 꾸에르다 로쏘 세미둘체,1,7,"Tempranillo, Garnacha",3,2,2,2,11도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929031755665_W6ZNILIAQ.jpg/W0151750.jpg?type=m250&wm=N
2518,"조셉 드라덴, 코블렌츠 리슬링 아우스레제 2012",2,4,Riesling 100%,4,2,3,1,9.5도,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054329040_EYTDKNJ3L.jpg/W0152987.jpg?type=m250&wm=N
2519,"로베르토 사로토, 솔라티오 로쏘",1,11,Blend,4,2,3,2,6도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021608338_JNS3T40JG.jpg/W0149612.jpg?type=m250&wm=N
2520,"호메 세라, 세미 세코 까바",3,7,"Macabeo, Xarel.lo, Parellada",3,3,2,1,11~12도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021853202_MPKEUG7BA.jpg/W0155809.jpg?type=m250&wm=N
2521,파이니스트 모젤 리슬링 2011,2,4,Riesling 100%,3,5,1,1,11도,"29,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929052810715_YITNW4MT5.jpg/W0151364.jpg?type=m250&wm=N
2522,"보데가스 카레, 틴토 로블 2017",1,7,"Garnacha 50%, Syrah/Shiraz 50%",2,3,3,3,13.5도,"28,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073727463_XIZF9LERT.jpg/W0152988.jpg?type=m250&wm=N
2523,"베세보, 타우라시 2011",1,11,Aglianico 100%,2,2,5,4,13~14도,"163,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929052056892_CYWBHSRPX.jpg/W0150889.jpg?type=m250&wm=N
2524,마르치구 엠 까르메네르 2003,1,14,Carmenere 100%,2,3,5,4,13도,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040621062_HT5CQO4ZX.jpg/W0141755.jpg?type=m250&wm=N
2525,그라함 빈티지 포트 2011,5,16,"Touriga Nacional, Touriga Franca, Other Grapes",4,2,5,3,20도,"370,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044414510_QM7W4VIZS.jpg/W0154021.jpg?type=m250&wm=N
2526,스페니쉬 게이트 레드,1,7,Blend,3,2,3,3,11도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040748391_4LIXVBTS7.jpg/W0148682.jpg?type=m250&wm=N
2527,지네스떼 소테른 2010,2,17,"Semillon 75%, Sauvignon Blanc 20%, Muscadelle 5%",5,3,2,1,13.5도,"62,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015800115_GV4NQSHGA.jpg/W0137322.jpg?type=m250&wm=N
2528,"로즈마운트, 로즈글렌 쉬라즈 2014",1,19,Syrah/Shiraz 100%,2,3,3,4,도수 정보가 없습니다.,"23,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051528916_807H4G278.jpg/W0153461.jpg?type=m250&wm=N
2529,미라수 피노 누아 2011,1,6,Pinot Noir 100%,2,4,3,2,도수 정보가 없습니다.,"40,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020639542_8ECJ85RPL.jpg/W0150880.jpg?type=m250&wm=N
2530,상그리아 스비올레,7,7,Blend,3,2,2,1,7도,"13,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929053207313_YV79S2LP6.jpg/W0142389.jpg?type=m250&wm=N
2531,샤또 드 페슬 로제 당주 2013,4,17,"Grolleau Gris 70%, Gamay 30%",2,3,2,1,도수 정보가 없습니다.,"36,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044538112_3CJ55Z8HB.jpg/W0157596.jpg?type=m250&wm=N
2532,큐피드 모스카토 다스티 2008,2,11,Moscato 100%,4,2,2,1,5.5도,"29,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929022329570_LKVNW6LZ1.jpg/W0147155.jpg?type=m250&wm=N
2533,말바시아 디 카소르조 돌체 2018,1,11,Malvasia 100%,4,1,3,2,5도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042551780_BS2PZRWE9.jpg/W0149897.jpg?type=m250&wm=N
2534,모스카토 엠,2,11,Moscato 100%,4,1,2,1,7도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929040918028_CNMBXL5L2.jpg/W0148699.jpg?type=m250&wm=N
2535,밀스트림 내추럴 스위트 레드,1,20,"Cinsault 30%, Ruby Cabernet 30%, Muscat of Alexandria 40%",5,2,2,4,8~9도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929043957060_Q473PT1P1.jpg/W0149458.jpg?type=m250&wm=N
2536,에스엠지 까베르네쇼비뇽 2012,1,14,Cabernet Sauvignon 100%,2,3,3,3,도수 정보가 없습니다.,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030309897_26IWPE439.jpg/W0153795.jpg?type=m250&wm=N
2537,"팬마라, 스윗 팩토리",2,19,"Semillon, Verdejo",5,1,4,1,11.5도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054325803_0YZ2IEPJU.jpg/W0152997.jpg?type=m250&wm=N
2538,칼바도스 1978,6,17,"Apple, Pear",2,1,5,1,42도,"377,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929060326751_A51H6XW32.jpg/W0138436.jpg?type=m250&wm=N
2539,베소데비노 올드바인 가르나차 2011,1,7,Garnacha 100%,2,3,3,2,13.5도,"22,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051639997_QDSQNNW7D.jpg/W0150949.jpg?type=m250&wm=N
2540,"발레벨보, 돌체 루체",3,11,"Brachetto 90%, Malvasia 10%",4,1,2,1,2도,"24,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030200257_7X9K02717.jpg/W0154072.jpg?type=m250&wm=N
2541,"주스티노스 마데이라, 콜헤이타 1999",5,16,Tinta Negra Mole,5,2,5,1,19도,"156,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044122388_IQONPF627.jpg/W0160899.jpg?type=m250&wm=N
2542,아무르 드 파리 드미 섹,3,17,Airen 100%,3,3,2,1,11~12도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171101063524454_66AEQVXSW.jpg/W0143575.jpg?type=m250&wm=N
2543,베소데비노 쎌레씨온 2011,1,7,"Syrah/Shiraz 85%, Garnacha 15%",2,3,3,2,13.5도,"22,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929024649763_H7RI9WHTT.jpg/W0150950.jpg?type=m250&wm=N
2544,"프라텔리 줄리아리, 아마로네 델라 발폴리첼라 2013",1,11,"Corvina, Rondinella, Molinara, Barbera",2,3,5,4,도수 정보가 없습니다.,"58,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021105038_FOWBK9ZB1.jpg/W0160008.jpg?type=m250&wm=N
2545,"브라운 브라더스, 지비뽀 로사",3,19,"Muscat, Cienna",4,1,3,1,8도,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929044116313_VEDPVPNPP.jpg/W0148304.jpg?type=m250&wm=N
2546,몬테팔라치오 엠 레드,1,7,Tempranillo,2,3,3,2,11도,"11,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042602018_OFMZV86EE.jpg/W0161022.jpg?type=m250&wm=N
2547,브뤼 다르장 아이스 샤르도네 2013,3,17,Chardonnay,3,3,3,1,도수 정보가 없습니다.,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030251866_JR1FPP4S4.jpg/W0156186.jpg?type=m250&wm=N
2548,파이니스트 알자스 게뷔르츠트라미너 2012,2,17,Gewurztraminer,2,3,1,1,13도,"32,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054123384_Z2KEVYPKF.jpg/W0151373.jpg?type=m250&wm=N
2549,"블루 넌, 메를로 2011",1,17,Merlot 100%,2,3,2,2,13도,"17,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929053426165_YNWFY9LM8.jpg/W0137351.jpg?type=m250&wm=N
2550,미쉘 슈나이더 아이스바인 2008,2,4,"Riesling, Silvaner, Kerner",5,4,4,1,도수 정보가 없습니다.,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929024025447_GP440FWTO.jpg/W0152046.jpg?type=m250&wm=N
2551,"테일러, 레이트 바틀드 빈티지 포트 2013",5,16,"Touriga Franca, Touriga Nacional, Touriga Francesa, Tinta Roriz, Tinta Barroca, Tinta Cao",5,1,4,1,20도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191201082632161_75I6CQJQM.jpg/W0158459.jpg?type=m250&wm=N
2552,오지오 프리미티보 2008,1,11,Primitivo 100%,2,2,5,4,12.5도,"15,600원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051133786_QZY75N8KC.jpg/W0147567.jpg?type=m250&wm=N
2553,"또스띠, 브리오 로쏘",3,11,"Malvasia, Freisa, Brachetto",4,1,2,1,9.5도,"26,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929022323806_6GAP8JNM7.jpg/W0146978.jpg?type=m250&wm=N
2554,"닥터 젠젠, 아이스바인 2005",2,4,"Silvaner, Pinot Blanc",5,3,2,1,10도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929060101688_K86SKJM95.jpg/W0137700.jpg?type=m250&wm=N
2555,심플리 캘리포니안 샤도네이,2,6,Chardonnay 100%,2,3,2,1,13도,"9,900원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054132101_DLY6RJEZN.jpg/W0150912.jpg?type=m250&wm=N
2556,"클레멘스 부쉬, 마린버그 슈페트레제 2019",2,4,Riesling 100%,3,4,5,1,도수 정보가 없습니다.,"140,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929032125995_ULWOXO5FA.jpg/W0149539.jpg?type=m250&wm=N
2557,"레오나르드 커리쉬, 사파이어 셀렉션 카비넷 2017",2,4,"Bacchus 65%, Schonburger(Schoenburger) 35%",3,3,2,1,8.5도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180727012847761_2KCHVML4W.jpg/W0163112.jpg?type=m250&wm=N
2558,"브라더후드, 리슬링 아이스 와인 2004",2,6,Riesling 100%,5,3,4,1,10도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929060415538_SRC1G3JY5.jpg/W0141890.jpg?type=m250&wm=N
2559,"오똘라티, 모스카토 다스티 2019",3,11,Moscato 100%,4,2,2,1,5~6도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190801012712865_CG10L3RR8.jpg/W0165888.jpg?type=m250&wm=N
2560,"노통, 코세차 타르디아 2020",2,8,Chardonnay 100%,4,2,3,1,11~12도,"36,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210101063458261_9MZ9CQTMX.jpg/W0148592.jpg?type=m250&wm=N
2561,"카를로 펠레그리노, 마르살라 베르지네 리제르바 빈티지 1980",5,11,"Grillo, Catarratto, Inzolia",2,2,5,1,19도,"209,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180601064336232_LT0B2IBRU.jpg/W0154588.jpg?type=m250&wm=N
2562,칼바도스 파인,6,17,"Apple, Pear",2,1,5,1,40도,"83,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929055924571_B0HT8JQXP.jpg/W0138437.jpg?type=m250&wm=N
2563,"블라썸 힐, 멜롯 2007",1,6,Merlot,2,3,3,3,13도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054626476_8Z5TO5QPI.jpg/W0139277.jpg?type=m250&wm=N
2564,비노 쿠에르다 블랑코 세미돌체,2,7,"Airen 80%, Garnacha Blanca 20%",3,2,2,1,11도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929050948735_2N728CSOD.jpg/W0152399.jpg?type=m250&wm=N
2565,나인 닷 파이브,3,11,"Prosecco 70%, Chardonnay 30%",2,3,2,1,9.5도,"36,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051640804_W0B0237XQ.jpg/W0150224.jpg?type=m250&wm=N
2566,"아네쿱, 까사엔젤 모스카토 로사도",4,7,"Muscat, Grenache",4,1,3,1,5도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929024417646_J3SM83EYE.jpg/W0153962.jpg?type=m250&wm=N
2567,"깔베, 크레망 드 보르도",3,17,"Cabernet Franc 30%, Semillon 40%, Muscadelle 30%",2,4,2,1,11.5도,"48,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929053524736_Z8I7CN1UU.jpg/W0153502.jpg?type=m250&wm=N
2568,예링 스테이션 리틀 예링 피노 누아 2011,1,19,Pinot Noir 100%,2,4,3,2,13도,"45,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015104760_IEJ3O5NDJ.jpg/W0149453.jpg?type=m250&wm=N
2569,"랑구스, 에어벤 아우스레제 2014",2,4,"Riesling, Silvaner",4,2,3,1,10.5도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929033600575_ZENT88F65.jpg/W0151146.jpg?type=m250&wm=N
2570,페치마이스터,6,17,Herb 100%,4,1,3,1,35도,"60,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929052538344_P7UDD1JTU.jpg/W0153858.jpg?type=m250&wm=N
2571,오지오 피노그리지오 2009,2,11,Pinot Grigio,2,3,2,1,12도,"15,600원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051135941_HXO76928C.jpg/W0147568.jpg?type=m250&wm=N
